1.499314362343493259e-02,1.574191795520892001e-02,1.415188068878883709e-02,2.059051013224138041e-02
9.277527593580990606e-03,1.794093688728263733e-02,1.184804292554588953e-02,2.648547721094423116e-02
4.627658165786018019e-02,2.491032250610524315e-02,2.874641047148662060e-02,1.400901317486566780e-02
4.419758243036368134e-03,9.269992083859375509e-03,9.218788764715737027e-04,3.145711362626717536e-03
1.934896690938055219e-02,1.158473901830218283e-02,9.154451949962481155e-03,5.793286160094194767e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.939949224406980810e-02,2.432938694911397637e-02,8.763385723795555013e-03,1.496355827442441964e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.685485441624091134e-03,3.190660902846615549e-02,1.178304776729585668e-02,1.549838289762484403e-02
2.423720014200244841e-02,3.575038041991475402e-02,9.584190140171638950e-02,2.717153846089362390e-02
1.785425286082225615e-01,9.519476479964228410e-02,1.077105001867770251e-01,4.986396318378507296e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.559717668281791932e-02,1.201173271273943584e-02,5.778748873559285543e-02,1.202628828939665551e-01
7.477256641613580501e-02,2.998105020482312311e-01,3.418188649663314593e-01,4.831667820118014378e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
